city,street,price_pln,size_m2,rooms,floor,detail_url,image_url,year_built,market,heating,total_floors,intercom,basement,furnished,elevator,parking_space,gated_property,balcony,terrace,garden,longitude,latitude
Gdańsk,Ofiar Grudnia 70,519000,32.0,1,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-ofiar-grudnia-70-32m2-mzn2045376126,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYi9tb3J6ZV9tc19QQU42ODk1MjdfMS5qcGcjdj0xXzM3MTQ2NDYzMTQ=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-ujescisko-lostowice-32-m.jpg,2024,wtórny,C.O. miejskie,4,0,0,0,1,1,0,1,0,0,18.58164,54.30735
Gdańsk,Świętego Ducha,1199000,55.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sw-ducha-55m2-mzn2044365339,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi81L3BhcnRuZXJzaW5fbXNfNTMyOTk1XzEuanBnI3Y9MV8zNjUwMTgzNzk2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-55-m.jpg,2010,wtórny,C.O. miejskie,4,1,0,0,1,0,0,0,0,0,18.65379,54.35033
Gdańsk,Stara Stocznia,1632552,73.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stara-stocznia-73m2-mzn2045282510,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9jL3BhcnRuZXJzaW5fbXNfNDY0NTcwXzEuanBnI3Y9MV8zODAyODkyMzkw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-73-m.jpg,2023,wtórny,C.O. miejskie,6,1,0,0,1,0,1,0,0,0,18.66169,54.35584
Gdańsk,Chmielna,2030800,77.0,1,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-77m2-mzn2044960648,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9jL3BhcnRuZXJzaW5fbXNfMTgzMDg5XzEuanBnI3Y9MV8zODAyNjU5Mzkx/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-77-m.jpg,2024,pierwotny,C.O. miejskie,6,0,0,0,1,0,0,0,0,0,18.6578566,54.3481485
Gdańsk,Szafarnia,4300000,116.0,4,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-szafarnia-116m2-mzn2044710838,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi8yL3BhcnRuZXJzaW5fbXNfMzk0OTg4XzEuanBnI3Y9MV8zNzQ0NDg4ODEw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-116-m.jpg,2014,wtórny,C.O. miejskie,5,0,0,1,1,1,0,1,1,0,18.66118,54.34993
Gdańsk,Heleny,791125,63.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-osowa-heleny-63m2-mzn2045641135,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEwNTA3OC84L28xMDUwNzhfbXNfOTY5OTg2XzEuanBnI3Y9MV8zNzg0MDc1MzI0/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-osowa-63-m.jpg,2024,pierwotny,C.O. gazowe,3,0,1,0,1,0,0,0,0,0,18.47577,54.42252
Gdańsk,Sienna Grobla,1800000,89.0,4,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sienna-grobla-89m2-mzn2045128544,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9mL3BhcnRuZXJzaW5fbXNfNjMxNDgzXzEuanBnI3Y9MV8zNzA2NDUyNjU1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-89-m.jpg,2024,wtórny,C.O. miejskie,5,0,0,0,1,1,0,1,0,0,18.66722,54.35671
Gdańsk,Piastowska,2290000,74.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-piastowska-74m2-mzn2045072664,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi85L3BhcnRuZXJzaW5fbXNfMjM5MTYyXzEuanBnI3Y9MV8zNzQ2NTAwNDA2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-74-m.jpg,2007,wtórny,C.O. własne,3,1,0,0,1,0,1,1,0,0,18.5854981,54.4159426
Gdańsk,Ujeścisko,560000,53.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-53m2-mzn2045856484,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYxODkxL2MvZ21nNDYxODkxX21zXzQ5MTQwM18xLmpwZyN2PTFfMzc0MTczNTc1Mw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-53-m.jpg,2025,pierwotny,-1,3,0,0,0,0,1,0,1,1,0,18.5903984,54.3302454
Gdańsk,Ferdynanda Magellana,718000,52.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-magellana-52m2-mzn2045856486,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYxODkxL2QvZ21nNDYxODkxX21zXzI0MTEzN18xLmpwZyN2PTFfMzc0Mjk4MTgyOQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-52-m.jpg,2025,pierwotny,-1,4,0,0,0,0,1,0,0,1,1,18.5824705,54.3655826
Gdańsk,Wojciecha Kiedrowskiego,760374,63.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-wojciecha-kiedrowskiego-63m2-mzn2045550333,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS9kL2JuaG9tZWJybzFfbXNfMjA0MTYyXzEuanBnI3Y9MV8zNjgxNTYwOTY5/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-63-m.jpg,2025,pierwotny,-1,4,0,1,0,0,1,0,0,0,0,18.569,54.3431
Gdańsk,Artura Grottgera,1272261,50.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-artura-grottgera-50m2-mzn2044562742,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS9jL2JuaG9tZWJybzFfbXNfNjI3OTczXzE1LmpwZyN2PTJfMzc0NjU4MDI2Nw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-50-m.jpg,2024,pierwotny,-1,3,0,0,0,0,0,0,0,0,1,18.56619,54.39907
Gdańsk,Bursztynowa,3500000,90.0,4,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-bursztynowa-90m2-mzn2043138041,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi82L3BhcnRuZXJzaW5fbXNfNzE5NjYzNDM0XzEuanBnI3Y9MV8zNjczMDA1Mjc1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-90-m.jpg,2017,wtórny,C.O. miejskie,3,1,0,0,1,1,1,0,1,1,18.5963633,54.4268444
Gdańsk,Sienna Grobla,1925000,77.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sienna-grobla-77m2-mzn2044104599,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi82L3BhcnRuZXJzaW5fbXNfNDYyNDYwXzEuanBnI3Y9MV8zNjA3NjAxODg4/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-77-m.jpg,2023,wtórny,C.O. miejskie,4,1,0,0,1,1,1,0,1,0,18.64664,54.35203
Gdańsk,Wyspa Sobieszewska,729000,61.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-61m2-mzn2041362853,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWFyaXRpbW8vMi9tYXJpdGltb19tc180XzIxLmpwZyN2PTFfMzU4MjM5MTQzNw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wyspa-sobieszewska-61-m.jpg,2025,pierwotny,C.O. elektryczne,1,0,0,0,0,1,0,1,0,0,18.9164,54.3118
Gdańsk,Aleja Generała Józefa Hallera,2655455,126.0,4,10.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-gen-jozefa-hallera-126m2-mzn2044562749,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS9hL2JuaG9tZWJybzFfbXNfNzQxODQzXzEuanBnI3Y9MV8zNTM4MTE2OTMx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-126-m.jpg,2026,pierwotny,-1,10,0,0,0,0,0,0,0,0,0,18.62264,54.38894
Gdańsk,Wałowa,550000,31.0,1,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-walowa-31m2-mzn2044442624,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ3JlZW4xMi9mL2dyZWVuMTJfbXNfMl8zLmpwZyN2PTFfMzQxNzI0MTkyNQ==/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-31-m.jpg,2020,wtórny,C.O. miejskie,5,1,0,1,1,1,0,0,0,0,18.6508,54.3518
Gdańsk,Jaglana,430869,22.0,1,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-jaglana-22m2-mzn2046122262,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMzQ4NS8yL28xMjM0ODVfbXNfRUM3ODI0MzBfMS5qcGcjdj0xXzM4MTA1OTU2NjI=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-22-m.jpg,2016,wtórny,-1,10,0,0,0,1,0,0,1,0,0,18.65675,54.34406
Gdańsk,Jaglana,699686,36.0,2,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-jaglana-36m2-mzn2045212350,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMzQ4NS9kL28xMjM0ODVfbXNfRUM0MzM2NzVfMS5qcGcjdj0xXzM4MTA1OTU2MjU=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-36-m.jpg,2016,wtórny,-1,10,0,0,0,1,0,0,1,0,0,18.65675,54.34406
Gdańsk,Konrada Korzeniowskiego,859000,70.0,4,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-korzeniowskiego-70m2-mzn2046204318,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYWxsZWdyb3ByeS9kL2FsbGVncm9wcnlfbXNfMTA4NjI0MjA5OF8xLmpwZyN2PTFfMzc5MTQ2MTMyNg==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-korzeniowskiego-70-m.jpg,-1,wtórny,-1,2,0,1,1,0,0,0,0,0,0,18.63518338,54.40669956
Gdańsk,Michała Ogińskiego,699000,66.0,4,10.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-michala-oginskiego-66m2-mzn2046068281,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvNDB6YTQwLzYvNDB6YTQwX21zX1BPOTQ1Ny0yXzEuanBnI3Y9MV8zODAyNDU4NzYy/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-siedlce-66-m.jpg,1970,wtórny,C.O. miejskie,10,0,1,0,1,0,0,1,0,0,18.6126266,54.34794
Gdańsk,Krzysztofa Kamila Baczyńskiego,795000,73.0,4,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-baczynskiego-73m2-mzn2046234640,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYWxsZWdyb3ByeS9iL2FsbGVncm9wcnlfbXNfMTA4NjM2NzU5OV8xLmpwZyN2PTJfMzc5ODI2NjE4Mw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-baczynskiego-73-m.jpg,1991,wtórny,-1,10,0,1,0,1,0,1,0,0,0,18.6232948,54.3897455
Gdańsk,Joachima Lelewela,660000,48.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-lelewela-48m2-mzn2046262997,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmFybm5ldC80L2Jhcm5uZXRfbXNfMzc0MzlfMC5qcGcjdj0xXzM4MDk2MjAxNzk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-48-m.jpg,1964,wtórny,C.O. miejskie,7,0,1,0,1,1,0,1,0,0,18.6111,54.3836916
Gdańsk,Prezydenta Lecha Kaczyńskiego,749000,55.0,3,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-prezydenta-lecha-kaczynskiego-55m2-mzn2046277222,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYyNTcxLzgvZ21nNDYyNTcxX21zXzc5MDM1MV8xLmpwZyN2PTFfMzgxMTExMzMxNw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-55-m.jpg,-1,wtórny,C.O. gazowe,4,1,1,0,0,1,0,0,0,0,18.6017856,54.4135057
Gdańsk,Aleja Generała Józefa Hallera,2070274,112.0,5,8.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-gen-jozefa-hallera-112m2-mzn2046190272,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS9iL2JuaG9tZWJybzFfbXNfMTc2MjcxLTNfMS5qcGcjdj0xXzM3ODk3MTQ4MTY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-112-m.jpg,2025,pierwotny,-1,10,0,0,0,1,0,0,0,0,0,18.6228,54.3892
Gdańsk,Jabłoniowa,769000,63.0,3,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-jabloniowa-63m2-mzn2046246429,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmJyb2tlci8wL2Jicm9rZXJfbXNfODMzODQ4XzAuanBnI3Y9MV8zODA3OTA2NTUw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-63-m.jpg,2012,wtórny,C.O. miejskie,5,0,1,0,0,1,0,1,0,0,18.5542556,54.3295818
Gdańsk,Bolesława Krzywoustego,2029000,80.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-krzywoustego-80m2-mzn2046243540,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmJyb2tlci9lL2Jicm9rZXJfbXNfODMzODMxXzAuanBnI3Y9MV8zODAyNTk1Nzk2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-80-m.jpg,2012,wtórny,C.O. miejskie,4,0,1,1,0,1,0,1,0,0,18.5835618,54.4129226
Gdańsk,Gdańsk,265000,55.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-55m2-mzn2046210223,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmFybm5ldC9lL2Jhcm5uZXRfbXNfMzcxMDZfMC5qcGcjdj00XzM3OTQ2ODA0MDc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-55-m.jpg,-1,wtórny,C.O. gazowe,2,0,0,0,0,1,0,1,0,0,18.6466384,54.3520252
Gdańsk,Piecki-Migowo,688950,71.0,3,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-71m2-mzn2046253539,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmFybm5ldC8xL2Jhcm5uZXRfbXNfMzcxODBfMC5qcGcjdj0xXzM4MDg2NjMwMTU=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-71-m.jpg,-1,wtórny,C.O. własne,5,0,0,0,0,0,0,0,0,0,18.5786542,54.3575975
Gdańsk,Władysława Jagiełły,399000,28.0,1,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-wladyslawa-jagielly-28m2-mzn2046213348,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmFybm5ldC8zL2Jhcm5uZXRfbXNfMzMzNDdfMC5qcGcjdj0xXzM3OTMzNTkwMzU=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-wladyslawa-jagielly-28-m.jpg,-1,wtórny,C.O. miejskie,4,0,0,0,0,0,0,0,0,0,18.61739743,54.30014395
Gdańsk,Maurycego Beniowskiego,950900,47.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-maurycego-beniowskiego-47m2-mzn2046191908,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmJyb2tlci9jL2Jicm9rZXJfbXNfODMzNzExXzAuanBnI3Y9MV8zNzg3ODM3MTU4/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-47-m.jpg,2017,wtórny,C.O. miejskie,4,0,0,0,0,1,0,1,0,0,18.5802463,54.4065786
Gdańsk,Hokejowa,459000,30.0,2,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-hokejowa-30m2-mzn2046168726,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmJyb2tlci85L2Jicm9rZXJfbXNfODMzNjM2XzAuanBnI3Y9MV8zODEwNjg4NTI2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-30-m.jpg,2007,wtórny,C.O. miejskie,3,0,1,1,1,1,0,1,0,0,18.5893527,54.3097446
Gdańsk,Kotwiczników,883000,45.0,1,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-kotwicznikow-45m2-mzn2046237957,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ3JhNjQ3NDUvMC9ncmE2NDc0NV9tc18yNDA4NTQ1MV8xLmpwZyN2PTFfMzc5ODc3Njg1Mw==/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-45-m.jpg,-1,wtórny,-1,6,1,0,1,1,1,0,0,0,0,18.6528,54.3449
Gdańsk,Rajska,1360000,58.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-rajska-58m2-mzn2046202769,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmJyb2tlci83L2Jicm9rZXJfbXNfODMzNzMzXzAuanBnI3Y9MV8zNzkwNzUxMTYz/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-58-m.jpg,2019,wtórny,C.O. miejskie,5,0,0,0,0,0,0,1,0,0,18.65185797,54.35131384
Gdańsk,Uranowa,614000,61.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-uranowa-61m2-mzn2046061551,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvNDB6YTQwL2QvNDB6YTQwX21zX01QMTEzODktM18xLmpwZyN2PTFfMzc5NDY0MDY0OQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-uranowa-61-m.jpg,1980,wtórny,C.O. miejskie,4,0,1,0,1,0,0,1,0,0,18.62990255,54.33134665
Gdańsk,Lawendowe Wzgórze,449000,32.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-lawendowe-wzgorze-32m2-mzn2045791588,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmJyb2tlci9kL2Jicm9rZXJfbXNfODMyODUxXzAuanBnI3Y9MV8zODExMTU5ODYw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-32-m.jpg,2017,wtórny,C.O. miejskie,4,0,0,0,1,1,0,1,0,0,18.5650524,54.3307415
Gdańsk,Stara Stocznia,1599000,49.0,2,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stara-stocznia-49m2-mzn2043304419,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmFybm5ldC9mL2Jhcm5uZXRfbXNfMjQ0MDNfMC5qcGcjdj0xXzM4MTEwNTA2ODg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-49-m.jpg,2023,wtórny,C.O. miejskie,6,0,1,0,0,1,0,1,0,0,18.65133137,54.35728322
Gdańsk,Aleja Rzeczypospolitej,549000,38.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-rzeczypospolitej-38m2-mzn2045137939,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmFybm5ldC8zL2Jhcm5uZXRfbXNfMzI3MzVfMC5qcGcjdj0xXzM3OTA3MTQ1Mjg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-38-m.jpg,1970,wtórny,C.O. miejskie,10,0,1,0,0,1,0,1,0,0,18.5990906,54.3962594
Gdańsk,Stępkarska,2282500,91.0,4,7.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stepkarska-91m2-mzn2045894474,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExODM4X3dpenVhbGl6YWNqYTUuanBnI3Y9MTc1ODAxMjMyNg==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-nowa-walowa-gdansk-91-m.jpg,2027,pierwotny,-1,7,0,0,0,0,0,0,0,0,0,18.66242409,54.3574253
Gdańsk,Stępkarska,2765340,102.0,4,7.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stepkarska-102m2-mzn2045894473,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExODM4X3dpenVhbGl6YWNqYTEuanBnI3Y9MTc1ODAxMjMyNg==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-nowa-walowa-gdansk-102-m.jpg,2027,pierwotny,-1,7,0,0,0,0,0,0,0,0,0,18.66242409,54.3574253
Gdańsk,Pomorska,469000,26.0,1,10.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-pomorska-26m2-mzn2046264770,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEva3dpYXQvMy9rd2lhdF9tc18yNjVfMS5qcGcjdj0xXzM4MTEwMTA2NTk=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-26-m.jpg,1974,wtórny,C.O. miejskie,10,1,1,1,1,1,0,1,0,0,18.5673,54.4148
Gdańsk,Chlebnicka,949000,52.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chlebnicka-52m2-mzn2046225667,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEva3dpYXQvOC9rd2lhdF9tc18yNjJfMS5qcGcjdj0xXzM3OTU3ODY2NjU=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-52-m.jpg,1960,wtórny,C.O. miejskie,4,1,1,0,0,1,0,0,0,0,18.6533,54.349
Gdańsk,Starowiejska,945000,53.0,3,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-starowiejska-53m2-mzn2046207218,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYyNDQ5LzEvZ21nNDYyNDQ5X21zXzE3MTkyN18xLmpwZyN2PTFfMzgwOTc1NjIwNQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-53-m.jpg,2021,wtórny,C.O. miejskie,6,1,0,0,1,1,0,0,0,0,18.6474792,54.3940928
